"DATE__C","STATE__C","CURED__C","DEATHS__C","CONFIRMED__C","ERROR"
"2020-04-12T00:00:00Z","Andaman and Nicobar Islands","10","0","11","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-13T00:00:00Z","Andaman and Nicobar Islands","10","0","11","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-14T00:00:00Z","Andaman and Nicobar Islands","10","0","11","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-15T00:00:00Z","Andaman and Nicobar Islands","10","0","11","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-16T00:00:00Z","Andaman and Nicobar Islands","10","0","11","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-17T00:00:00Z","Andaman and Nicobar Islands","10","0","11","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-18T00:00:00Z","Andaman and Nicobar Islands","11","0","12","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-19T00:00:00Z","Andaman and Nicobar Islands","11","0","14","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-20T00:00:00Z","Andaman and Nicobar Islands","11","0","15","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-21T00:00:00Z","Andaman and Nicobar Islands","11","0","16","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-22T00:00:00Z","Andaman and Nicobar Islands","11","0","17","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-23T00:00:00Z","Andaman and Nicobar Islands","11","0","18","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-24T00:00:00Z","Andaman and Nicobar Islands","11","0","22","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-25T00:00:00Z","Andaman and Nicobar Islands","11","0","27","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-26T00:00:00Z","Andaman and Nicobar Islands","11","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-27T00:00:00Z","Andaman and Nicobar Islands","11","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-28T00:00:00Z","Andaman and Nicobar Islands","11","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-29T00:00:00Z","Andaman and Nicobar Islands","15","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-04-30T00:00:00Z","Andaman and Nicobar Islands","15","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-01T00:00:00Z","Andaman and Nicobar Islands","16","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-02T00:00:00Z","Andaman and Nicobar Islands","16","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-03T00:00:00Z","Andaman and Nicobar Islands","17","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-04T00:00:00Z","Andaman and Nicobar Islands","32","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-05T00:00:00Z","Andaman and Nicobar Islands","32","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-06T00:00:00Z","Andaman and Nicobar Islands","32","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-06T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-07T00:00:00Z","Andaman and Nicobar Islands","32","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-07T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-08T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-08T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-09T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-09T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-10T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-10T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-11T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-11T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-12T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-12T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-13T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-13T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-14T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-14T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-15T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-15T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-16T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-16T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-17T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-17T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-18T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-18T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-19T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-19T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-20T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-20T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-20T00:00:00Z","Cases being reassigned to states","0","0","1096","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-21T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-21T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-21T00:00:00Z","Cases being reassigned to states","0","0","1403","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-22T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-22T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-22T00:00:00Z","Cases being reassigned to states","0","0","1620","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-23T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-23T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","1","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-23T00:00:00Z","Cases being reassigned to states","0","0","1899","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-24T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-24T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-24T00:00:00Z","Cases being reassigned to states","0","0","2338","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-25T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-25T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-25T00:00:00Z","Cases being reassigned to states","0","0","2642","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-26T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-26T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-26T00:00:00Z","Cases being reassigned to states","0","0","2970","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-27T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-27T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-27T00:00:00Z","Cases being reassigned to states","0","0","4013","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-28T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-28T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-28T00:00:00Z","Cases being reassigned to states","0","0","4332","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-29T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-29T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-29T00:00:00Z","Cases being reassigned to states","0","0","4673","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-30T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-30T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-30T00:00:00Z","Cases being reassigned to states","0","0","5043","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-05-31T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-05-31T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-05-31T00:00:00Z","Cases being reassigned to states","0","0","5491","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-01T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-01T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","0","0","2","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-01T00:00:00Z","Cases being reassigned to states","0","0","5630","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-02T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-02T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","1","0","3","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-02T00:00:00Z","Cases being reassigned to states","0","0","6414","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-03T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-03T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","1","0","4","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-03T00:00:00Z","Cases being reassigned to states","0","0","7123","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-04T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-04T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","1","0","8","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-04T00:00:00Z","Cases being reassigned to states","0","0","7483","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-05T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-05T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","1","0","12","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-05T00:00:00Z","Cases being reassigned to states","0","0","7610","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-06T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-06T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","1","0","14","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-06T00:00:00Z","Cases being reassigned to states","0","0","8192","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-07T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-07T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","1","0","19","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-07T00:00:00Z","Cases being reassigned to states","0","0","8605","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-08T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-08T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","2","0","20","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-08T00:00:00Z","Cases being reassigned to states","0","0","9189","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-09T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-09T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","2","0","22","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-09T00:00:00Z","Cases being reassigned to states","0","0","8803","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-10T00:00:00Z","Andaman and Nicobar Islands","33","0","33","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-10T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","2","0","22","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-10T00:00:00Z","Cases being reassigned to states","0","0","9227","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-11T00:00:00Z","Andaman and Nicobar Islands","33","0","34","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-11T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","2","0","26","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-11T00:00:00Z","Cases being reassigned to states","0","0","8931","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-12T00:00:00Z","Andaman and Nicobar Islands","33","0","38","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-12T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","2","0","30","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-12T00:00:00Z","Cases being reassigned to states","0","0","8315","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-13T00:00:00Z","Andaman and Nicobar Islands","33","0","38","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-13T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","2","0","30","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-13T00:00:00Z","Cases being reassigned to states","0","0","7984","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-14T00:00:00Z","Andaman and Nicobar Islands","33","0","38","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-14T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","2","0","35","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-14T00:00:00Z","Cases being reassigned to states","0","0","7436","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-15T00:00:00Z","Andaman and Nicobar Islands","33","0","38","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-15T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","2","0","36","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-15T00:00:00Z","Cases being reassigned to states","0","0","6972","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-16T00:00:00Z","Andaman and Nicobar Islands","33","0","41","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-16T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","5","0","36","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-16T00:00:00Z","Cases being reassigned to states","0","0","7684","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-17T00:00:00Z","Andaman and Nicobar Islands","33","0","44","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-17T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","9","0","45","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-17T00:00:00Z","Cases being reassigned to states","0","0","8273","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-18T00:00:00Z","Andaman and Nicobar Islands","33","0","44","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-18T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","12","0","57","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-18T00:00:00Z","Cases being reassigned to states","0","0","8703","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-19T00:00:00Z","Andaman and Nicobar Islands","33","0","44","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-19T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","13","0","58","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-19T00:00:00Z","Cases being reassigned to states","0","0","8927","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-20T00:00:00Z","Andaman and Nicobar Islands","35","0","45","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-20T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","14","0","62","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-20T00:00:00Z","Cases being reassigned to states","0","0","9265","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
"2020-06-21T00:00:00Z","Andaman and Nicobar Islands","36","0","47","STRING_TOO_LONG:State: data value too large: Andaman and Nicobar Islands
Error fields: State__c "
"2020-06-21T00:00:00Z","Dadra and Nagar Haveli and Daman and Diu","26","0","68","STRING_TOO_LONG:State: data value too large: Dadra and Nagar Haveli and Daman and Diu
Error fields: State__c "
"2020-06-21T00:00:00Z","Cases being reassigned to states","0","0","9127","STRING_TOO_LONG:State: data value too large: Cases being reassigned to states
Error fields: State__c "
